7120	285045508	50399031	243450423	50399031
7184	290354917	51333647	248011913	51333647
7248	295388891	52227820	252284989	52227820
7312	300793330	53179153	256928125	53179153
7376	305916638	54089206	261277039	54089206
7440	311416380	55057060	266002094	55057060
7504	316628728	55983182	270426552	55983182
7568	322223220	56967973	275232973	56967973
7632	327525125	57909756	279733492	57909756
7696	333214673	58911288	284621571	58911280
