7120	80761208	14212229	32401031	14212227
7184	82636458	14516638	33414057	14516638
7248	84069743	14769560	33964828	14769560
7312	85420953	15024922	34425670	15024922
7376	87016597	15281593	35123434	15281593
7440	88392092	15541437	35592852	15541437
7504	89778140	15803722	36064914	15803722
7568	91412134	16066127	36777410	16066127
7632	92822592	16333143	37258510	16333143
7696	94832288	16659387	38344260	16659387
