7120	68819657	10271815	19288304	10271815
7184	70381987	10510670	19968988	10510670
7248	71572194	10695449	20256135	10695449
7312	72771911	10881579	20544882	10881579
7376	74098899	11069185	20952833	11069185
7440	75320289	11258767	21247073	11258767
7504	76550963	11449771	21542681	11449771
7568	78031703	11641608	22080268	11641608
7632	79284853	11836076	22382420	11836076
7696	80727643	12031377	22866107	12031377
