7120	104541794	21937475	58486363	21937475
7184	106703983	22372402	59824958	22372402
7248	108434371	22761812	60713826	22761812
7312	110309479	23150506	61739696	23150506
7376	112204353	23544670	62778076	23544670
7440	114443777	23995357	64164430	23995357
7504	116235761	24398397	65085042	24398397
7568	118176890	24800768	66147073	24800768
7632	120137935	25208703	67221772	25208703
7696	122454991	25674774	68656282	25674774
