20240	25.1175	3.3409
20304	7.1202	3.33365
20368	7.3495	3.3352
20432	7.11038	3.34203
20496	7.31425	3.4217
20560	7.53355	3.39188
20624	7.8371	3.43682
20688	7.73625	3.47375
20752	7.3857	3.4781
20816	7.66728	3.46557
20880	7.30492	3.5416
20944	17.1022	3.55075
21008	7.96518	29.1998
21072	7.6569	4.5348
21136	7.79138	3.57085
21200	7.57317	3.65
21264	7.97928	3.6182
