20240	3.13305	1.87003
20304	3.33765	1.88292
20368	3.3507	1.89849
20432	3.33727	1.92321
20496	3.11273	1.9246
20560	3.45058	1.94169
20624	3.3282	1.96009
20688	3.38575	2.0023
20752	3.33325	1.99088
20816	3.45685	1.99928
20880	3.50035	1.99509
20944	3.44315	2.02246
21008	3.4267	2.04854
21072	3.56387	2.05139
21136	3.6162	2.15332
21200	3.60948	2.14739
21264	3.67428	2.14281
21328	3.53487	2.17259
