20240	7.1489	3.30393
20304	7.1517	3.3157
20368	6.90642	3.3303
20432	7.05422	3.27395
20496	7.12122	3.4485
20560	7.40538	3.38033
20624	7.13025	3.3731
20688	7.02055	3.4501
20752	6.99557	3.43253
20816	6.98773	3.4709
20880	7.20573	3.51195
20944	7.4226	3.52053
21008	7.24657	3.49812
21072	7.51045	3.5657
21136	7.28655	3.5333
21200	7.29317	3.51932
21264	7.53765	3.58323
